Any Which Way You Can
Every Which Way but Loose
Battle Beyond the Stars
Below the Belt
Borderline
Bronco Billy
Defiance
The Dogs of War
The Exterminator
The Final Countdown
Flash Gordon
Hangar 18
The Island
Get Smart
The Octagon
The Pilot
Raise the Titanic
The Return of the King
Rough Cut
Running Scared
The Sea Wolves
Smokey and the Bandit II
Smokey and the Bandit
Star Wars: Episode V - The Empire Strikes Back
Star Wars: Episode IV - A New Hope
The Stunt Man
Super Fuzz
Superman II
Superman
When Time Ran Out...
The Adventures of Ford Fairlane
Air America
The Ambulance
American Ninja 4: The Annihilation
Angel Town
Another 48 Hrs.
48 Hrs.
Avalon
Bird on a Wire
Bloodfist II
Blue Steel
Camp Cucamonga
Captain America
Catchfire
Checkered Flag
Class of 1999
Darkman
Days of Thunder
Death Machine
Death Warrant
Delta Force 2: The Colombian Connection
Desperate Hours
Dick Tracy
Die Hard 2
Downtown
Dream Machine
The Final Sanction
Fire Birds
Flashback
Full Fathom Five
The Guardian
Guns
The Guyver
Hard to Kill
The Hunt for Red October
Iron Man
Killer Tomatoes Strike Back!
Laser Mission
The Last of the Finest
Lionheart
Maniac Cop 2
Marked for Death
Memphis Belle
Men at Work
Moon 44
Narrow Margin
Navy Seals
Nightbreed
"No Retreat, No Surrender 3: Blood Brothers"
Predator 2
Predator
Quigley Down Under
RoboCop 2
Robot Jox
Snake Eater II: The Drug Buster
State of Grace
Teenage Mutant Ninja Turtles
Total Recall
Young Guns II
Young Guns
The 6th Day
The Art of War
Bait
Battlefield Earth
Chuck
Digimon: The Movie
Dracula 2000
Dungeons & Dragons
Get Carter
Gladiator
Gone in 60 Seconds
Highlander: Endgame
Hollow Man
Icebreaker
Mercy Streets
Miss Congeniality
Mission: Impossible - Ghost Protocol
The Patriot
The Perfect Storm
Prince of Central Park
Proof of Life
Red Planet
Reindeer Games
Romeo Must Die
Shaft
Shanghai Noon
The Skulls
Space Cowboys
The Specials
Titan A.E.
Turn It Up
U-571
Vertical Limit
The Way of the Gun
X-Men
The A-Team
The Book of Eli
The Bounty Hunter
The Chronicles of Narnia: Prince Caspian
Clash of the Titans
Cop Out
Daybreakers
The Expendables
Faster
From Paris with Love
Game of Death
Green Zone
How to Train Your Dragon
Inception
Iron Man 2
Jackass Number Two
Jonah Hex
The Karate Kid
The Next Karate Kid
Kick-Ass
Killers
Knight and Day
Knucklehead
The Last Airbender
Avatar: The Last Airbender
Legion
The Losers
MacGruber
Machete
Megamind
The Next Three Days
The Other Guys
Predators
Prince of Persia: The Sands of Time
RED
Repo Men
Resident Evil: Afterlife
Resident Evil: Extinction
Robin Hood
Salt
Scott Pilgrim vs. the World
Skyline
The Spy Next Door
Takers
The Tourist
TRON: Legacy
TRON
Twelve
Unstoppable
Avengers: Endgame
Avengers: Infinity War
Captain Marvel
Gemini Man
Gotham
Hellboy
Star Trek: Discovery
Men in Black: International
Aquaman
"Godzilla, King of the Monsters!"
The Flash
Dark Phoenix
Spider-Man: Far From Home
Avengers: Age of Ultron
The Avengers
Spider-Man: Into the Spider-Verse
Thor: Ragnarok
Arrow
Ant-Man and the Wasp
Pokémon Detective Pikachu
Doom Patrol
Escape Room
Black Panther
Guardians of the Galaxy
Captain America: The First Avenger
Terminator: Dark Fate
Captain America: Civil War
Spider-Man: Homecoming
Bumblebee
Guardians of the Galaxy Vol. 2
Supergirl
Deadpool 2
Agents of S.H.I.E.L.D.
Mortal Engines
Captain America: The Winter Soldier
Venom
The Incredible Hulk
Titans
Doctor Strange
Solo: A Star Wars Story
Ant-Man
Ready Player One
Alita: Battle Angel
Thor
Wonder Woman
Z Nation
The Meg
The Punisher
Jurassic World: Fallen Kingdom
One Punch Man: Wanpanman
The New Mutants
Justice League
Incredibles 2
Star Trek: The Next Generation
Altered Carbon
The Protector
X-Men: Apocalypse
Suicide Squad
Serenity
The Matrix
Oblivion
Dune
Alien Warfare
Godzilla vs. Kong
Overlord
Daredevil
Deadpool
Avatar
Hulk
Guardians of the Galaxy Vol. 3
Mad Max: Fury Road
Star Trek: Deep Space Nine
Krypton
The Fifth Element
Star Trek
Stargate SG-1
Hellboy II: The Golden Army
Star Trek: Voyager
Kong: Skull Island
Lost in Space
Watchmen
Sonic the Hedgehog
The Hunger Games
Jurassic World
Avatar 2
Person of Interest
Upgrade
Batman v Superman: Dawn of Justice
Logan
Timeless
Jessica Jones
Rogue One: A Star Wars Story
Spider-Man
The Passage
Ghost in the Shell
The Gifted
Godzilla
The Predator
Terminator Genisys
X-Men: Days of Future Past
The Dark Tower
Transformers
The Lost World: Jurassic Park
Future Man
Man of Steel
Terminator 2: Judgment Day
Transformers: The Last Knight
The Amazing Spider-Man
Rampage
Stargate: Atlantis
Edge of Tomorrow
Agent Carter
Star Wars: Episode I - The Phantom Menace
Star Trek: Enterprise
The First Purge
World War Z
Mortal Kombat
The Last Ship
Divergent
Star Wars: The Clone Wars
Star Wars: Episode VI - Return of the Jedi
Valerian and the City of a Thousand Planets
The Terminator
Runaways
